logTime,yawMotor,p_yaw,i_yaw,d_yaw,scalar_yaw,loopTime,controlAuthority,currentManeuver,state_description,state_target,state_action,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited,loopTime
2022-11-09 12:17:25.633,0.0817465,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,none,-2.24353,0.097345,-2.24353,0.097345,0.199219
2022-11-09 12:17:25.433,0.0726742,0.5,0,0,1,0.234375,auto,hoverYaw,autonomous,none,none,0.00195364,3.11649E+34,0,0.106687,0.234375
2022-11-09 12:17:25.237,0.0762431,0.5,0,0,1,0.25,auto,hoverYaw,autonomous,none,none,-2.30855,0.106687,-2.30855,0.106687,0.25
2022-11-09 12:17:25.003,0.0652363,0.5,0,0,1,0.214844,auto,hoverYaw,autonomous,none,none,-2.40051,0.117486,-2.40051,0.117486,0.214844
2022-11-09 12:17:24.730,0.0105311,0.5,0,0,1,0.226562,auto,hoverYaw,autonomous,none,none,-2.40051,0.117486,-2.40051,0.117486,0.226562
2022-11-09 12:17:24.520,0.125756,0.5,0,0,1,0.214844,auto,hoverYaw,autonomous,none,none,128.034,-24.0136,3.14159,0,0.214844
2022-11-09 12:17:24.283,0.125696,0.5,0,0,1,0.226563,auto,hoverYaw,autonomous,none,none,-3.10528E-42,4.64512E+26,0,-7.76091E-26,0.226563
2022-11-09 12:17:24.070,0.125645,0.5,0,0,1,0.230468,auto,hoverYaw,autonomous,none,none,2.46584E-32,-7.76091E-26,2.46584E-32,-7.76091E-26,0.230468
2022-11-09 12:17:23.833,0.125587,0.5,0,0,1,0.25,auto,hoverYaw,autonomous,none,none,2.46584E-32,-7.76091E-26,2.46584E-32,-7.76091E-26,0.25
2022-11-09 12:17:23.590,0.1256,0.5,0,0,1,0.230468,auto,hoverYaw,autonomous,none,none,2.46584E-32,-7.76091E-26,2.46584E-32,-7.76091E-26,0.230468
2022-11-09 12:17:23.347,0.127951,0.5,0,0,1,0.210938,auto,hoverYaw,autonomous,none,none,2.46584E-32,-7.76091E-26,2.46584E-32,-7.76091E-26,0.210938
2022-11-09 12:17:23.100,0.122298,0.5,0,0,1,0.238281,auto,hoverYaw,autonomous,none,none,-2.69646,0.00617543,-2.69646,0.00617543,0.238281
2022-11-09 12:17:22.893,0.122178,0.5,0,0,1,0.234375,auto,hoverYaw,autonomous,none,none,-2.69646,0.00617543,-2.69646,0.00617543,0.234375
2022-11-09 12:17:22.640,0.119667,0.5,0,0,1,0.257813,auto,hoverYaw,autonomous,none,none,-2.69646,0.00617543,-2.69646,0.00617543,0.257813
2022-11-09 12:17:22.400,0.12523,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,none,-0.00781727,-3.48601E-14,-0.00781727,-3.48601E-14,0.199218
2022-11-09 12:17:21.723,0.125059,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,none,7.92092E-40,1.25787E-36,7.92092E-40,1.25787E-36,0.222656
2022-11-09 12:17:21.477,0.125,0.5,0,0,1,0.195312,auto,hoverYaw,autonomous,none,none,137475000000,-4.85176E-27,3.14159,-4.85176E-27,0.195312
2022-11-09 12:14:34.150,0.127259,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,9.90535E+27,1.8954E+30,0,0,0.199219
2022-11-09 12:14:33.920,0.129272,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,9.90535E+27,1.8954E+30,0,0,0.199218
2022-11-09 12:14:33.517,0.238532,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.19756E-37,-36781000000000,1.19756E-37,0,0.199219
2022-11-09 12:14:33.277,-0.142729,0.5,0,0,1,0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.03552,0.284368,-1.03552,0.284368,0.25
2022-11-09 12:14:33.083,0.224797,0.5,0,0,1,0.253906,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.2225E+28,5.59005E-37,3.14159,5.59005E-37,0.253906
2022-11-09 12:14:32.823,0.0190297,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.2225E+28,5.59005E-37,3.14159,5.59005E-37,0.199219
2022-11-09 12:14:32.563,-0.0169951,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.22988,0.294879,-1.22988,0.294879,0.199219
2022-11-09 12:14:32.360,0.0733776,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.22988,0.294879,-1.22988,0.294879,0.203125
2022-11-09 12:14:32.157,-0.345591,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.2795,0.260304,-1.2795,0.260304,0.199218
2022-11-09 12:14:31.947,0.25812,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.36198,0,-1.36198,0,0.199219
2022-11-09 12:14:31.743,-0.00979199,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.42658,0.263932,-1.42658,0.263932,0.199219
2022-11-09 12:14:31.537,-0.131784,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.42658,0.263932,-1.42658,0.263932,0.199219
2022-11-09 12:14:31.337,0.130169,0.5,0,0,1,0.265625,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.44142E+17,-4.86111E+32,-3.14159,0,0.265625
2022-11-09 12:14:31.140,0.227719,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.47633E+27,1.76109E-38,3.14159,1.76109E-38,0.203125
2022-11-09 12:14:30.863,0.00212055,0.5,0,0,1,0.242187,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-2097540,7.93243E-23,-3.14159,7.93243E-23,0.242187
2022-11-09 12:14:30.657,0.00960474,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.68516,5.52442E-40,-1.68516,5.52442E-40,0.199219
2022-11-09 12:14:30.407,-0.0083243,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.05601,0.270251,-2.05601,0.270251,0.199219
2022-11-09 12:14:30.193,-0.00832015,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.05601,0.270251,-2.05601,0.270251,0.199219
2022-11-09 12:14:30.000,-0.00831601,0.5,0,0,1,0.21875,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.05601,0.270251,-2.05601,0.270251,0.21875
2022-11-09 12:14:29.800,-0.0083105,0.5,0,0,1,0.253906,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.05601,0.270251,-2.05601,0.270251,0.253906
2022-11-09 12:14:29.577,-0.00825981,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.05601,0.270251,-2.05601,0.270251,0.199219
2022-11-09 12:14:29.300,-0.00670907,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.05601,0.270251,-2.05601,0.270251,0.199219
2022-11-09 12:14:29.107,-0.0098878,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.20356,0.273471,-2.20356,0.273471,0.203125
2022-11-09 12:14:28.900,-0.00962236,0.5,0,0,1,0.242187,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.20356,0.273471,-2.20356,0.273471,0.242187
2022-11-09 12:14:28.693,-0.00277908,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.20356,0.273471,-2.20356,0.273471,0.203125
2022-11-09 12:14:28.453,-0.0318882,0.5,0,0,1,0.210938,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.29314,0.293292,-2.29314,0.293292,0.210938
2022-11-09 12:14:28.240,-0.116599,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.44446,0.275791,-2.44446,0.275791,0.222656
2022-11-09 12:14:28.030,0.107711,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.66553,0.0383287,-2.66553,0.0383287,0.199219
2022-11-09 12:14:27.800,0.107088,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.66553,0.0383287,-2.66553,0.0383287,0.222656
2022-11-09 12:14:27.593,0.0918836,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.66553,0.0383287,-2.66553,0.0383287,0.199219
2022-11-09 12:14:27.357,0.126892,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-6.01353E+26,-9.24079E+37,-3.14159,0,0.199218
2022-11-09 12:14:27.163,0.130688,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0,2.34181E-38,0,2.34181E-38,0.199219
2022-11-09 12:14:26.960,0.229572,0.5,0,0,1,0.242188,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0,2.34181E-38,0,2.34181E-38,0.242188
2022-11-09 12:14:26.760,-0.0702008,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.9566,0.222945,-2.9566,0.222945,0.199219
2022-11-09 12:14:26.507,0.128986,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,3.77858E+22,-2.96226E-31,3.14159,-2.96226E-31,0.203125
2022-11-09 12:14:26.300,0.19047,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,3.77858E+22,-2.96226E-31,3.14159,-2.96226E-31,0.199218
2022-11-09 12:14:25.893,-0.00538621,0.5,0,0,1,0.257812,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.9011,0.263407,2.9011,0.263407,0.257812
2022-11-09 12:14:25.667,-0.0089704,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.9011,0.263407,2.9011,0.263407,0.199219
2022-11-09 12:14:25.403,-0.128214,0.5,0,0,1,0.210937,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.9011,0.263407,2.9011,0.263407,0.210937
2022-11-09 12:14:25.203,0.130585,0.5,0,0,1,0.195312,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-4.05568E+31,-6.87408E+37,-3.14159,0,0.195312
2022-11-09 12:14:24.980,0.241924,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-4.05568E+31,-6.87408E+37,-3.14159,0,0.199219
2022-11-09 12:14:24.780,-0.0919595,0.5,0,0,1,0.257812,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.66853,0.250041,2.66853,0.250041,0.257812
2022-11-09 12:14:24.580,0.126343,0.5,0,0,1,0.230469,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,4.15459E+34,-1.41777E+22,3.14159,0,0.230469
2022-11-09 12:14:24.317,0.126402,0.5,0,0,1,0.210938,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.36161E+21,4.36836E-11,3.14159,4.36836E-11,0.210938
2022-11-09 12:14:24.077,0.129445,0.5,0,0,1,0.21875,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,4.65745E-10,-3.71588E+27,4.65745E-10,0,0.21875
2022-11-09 12:14:23.863,0.219125,0.5,0,0,1,0.257812,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.56112E+38,-143709000000,-3.14159,0,0.257812
2022-11-09 12:14:23.640,0.00111115,0.5,0,0,1,0.214844,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.56112E+38,-143709000000,-3.14159,0,0.214844
2022-11-09 12:14:23.373,0.00120768,0.5,0,0,1,0.234375,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-4.54829E-13,1.55807E+34,0,0,0.234375
2022-11-09 12:14:23.157,0.00371601,0.5,0,0,1,0.257813,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,3.47346E-38,-589456000000,3.47346E-38,0,0.257813
2022-11-09 12:14:22.917,0.089586,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,3.47346E-38,-589456000000,3.47346E-38,0,0.199218
2022-11-09 12:14:22.643,-0.115076,0.5,0,0,1,0.234375,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.87022,0.23351,1.87022,0.23351,0.234375
2022-11-09 12:14:22.447,-0.100592,0.5,0,0,1,0.238282,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.87022,0.23351,1.87022,0.23351,0.238282
2022-11-09 12:14:22.207,-0.134438,0.5,0,0,1,0.230468,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.62288E+32,3295300000000,0,0.271279,0.230468
2022-11-09 12:14:21.963,-0.134374,0.5,0,0,1,0.226563,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.62288E+32,3295300000000,0,0.271279,0.226563
2022-11-09 12:14:21.730,-0.134348,0.5,0,0,1,0.253906,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.62288E+32,3295300000000,0,0.271279,0.253906
2022-11-09 12:14:21.500,-0.13548,0.5,0,0,1,0.207032,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.47221,0.271279,1.47221,0.271279,0.207032
2022-11-09 12:14:21.240,-0.247364,0.5,0,0,1,0.242187,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.37791,0.276989,1.37791,0.276989,0.242187
2022-11-09 12:14:21.010,0.113753,0.5,0,0,1,0.214844,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,6.92354E-41,0,6.92354E-41,0,0.214844
2022-11-09 12:14:20.783,-0.279407,0.5,0,0,1,0.242187,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.29807,0.289071,1.29807,0.289071,0.242187
2022-11-09 12:14:20.560,0.00159932,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,643047,3.5768E-35,3.14159,3.5768E-35,0.199219
2022-11-09 12:14:20.300,0.00168962,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.0387186,2.79734E-17,0.0387186,2.79734E-17,0.199219
2022-11-09 12:14:19.903,0.00642858,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.895572,5.37E-40,0.895572,5.37E-40,0.199218
2022-11-09 12:14:19.643,0.16309,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.895572,5.37E-40,0.895572,5.37E-40,0.199218
2022-11-09 12:14:19.447,-0.167983,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.743888,0.328183,0.743888,0.328183,0.199218
2022-11-09 12:14:19.233,-0.311132,0.5,0,0,1,0.230469,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.743888,0.328183,0.743888,0.328183,0.230469
2022-11-09 12:14:19.033,0.00574648,0.5,0,0,1,0.226563,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.47235E+38,-0.00781727,-3.14159,-0.00781727,0.226563
2022-11-09 12:14:18.797,0.00883174,0.5,0,0,1,0.195312,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.47235E+38,-0.00781727,-3.14159,-0.00781727,0.195312
2022-11-09 12:14:18.563,0.00172944,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-2048.36,1.55038E+34,0,0,0.199219
2022-11-09 12:14:18.363,0.00164648,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.51143E+23,1.44344E+25,0,0,0.199219
2022-11-09 12:14:18.150,-0.000564807,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,3.06944E-11,-1.3522E+38,3.06944E-11,0,0.199219
2022-11-09 12:14:17.950,-0.0606179,0.5,0,0,1,0.195312,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,3.06944E-11,-1.3522E+38,3.06944E-11,0,0.195312
2022-11-09 12:14:17.557,0.126733,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.06357E+37,-3.32551E+15,3.14159,0,0.199218
2022-11-09 12:14:17.293,0.126668,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.06357E+37,-3.32551E+15,3.14159,0,0.199219
2022-11-09 12:14:17.103,0.126619,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.06357E+37,-3.32551E+15,3.14159,0,0.203125
2022-11-09 12:14:16.907,0.126568,0.5,0,0,1,0.242188,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.06357E+37,-3.32551E+15,3.14159,0,0.242188
2022-11-09 12:14:16.697,0.126518,0.5,0,0,1,0.207031,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.06357E+37,-3.32551E+15,3.14159,0,0.207031
2022-11-09 12:14:16.450,0.126455,0.5,0,0,1,0.269531,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.06357E+37,-3.32551E+15,3.14159,0,0.269531
2022-11-09 12:14:16.237,0.126397,0.5,0,0,1,0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.2522E+15,-23.7129,-3.14159,0,0.25
2022-11-09 12:14:15.960,0.12646,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.2522E+15,-23.7129,-3.14159,0,0.222656
2022-11-09 12:14:15.703,0.130503,0.5,0,0,1,0.210938,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.2522E+15,-23.7129,-3.14159,0,0.210938
2022-11-09 12:14:15.477,0.24749,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-7.27724E-12,1.4153E-06,-7.27724E-12,1.4153E-06,0.199219
2022-11-09 12:14:15.250,-0.00697985,0.5,0,0,1,0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.196054,0.281949,-0.196054,0.281949,0.25
2022-11-09 12:14:15.057,-0.0251393,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.319,0.302579,-0.319,0.302579,0.199219
2022-11-09 12:14:14.797,-0.0252609,0.5,0,0,1,0.226562,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.319,0.302579,-0.319,0.302579,0.226562
2022-11-09 12:14:14.597,-0.0287383,0.5,0,0,1,0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.319,0.302579,-0.319,0.302579,0.25
2022-11-09 12:14:14.367,-0.137609,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.319,0.302579,-0.319,0.302579,0.199219
2022-11-09 12:14:14.107,0.126213,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0,-3.06576E-35,0,-3.06576E-35,0.199219
2022-11-09 12:14:13.910,0.126166,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0,-3.06576E-35,0,-3.06576E-35,0.199218
2022-11-09 12:14:13.697,0.126125,0.5,0,0,1,0.195312,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,4.54827E-13,25620400000,0,2.87416E-34,0.195312
2022-11-09 12:14:13.497,0.126324,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.77604E-17,1601850000,0,2.87416E-34,0.199219
2022-11-09 12:14:13.300,0.13283,0.5,0,0,1,0.21875,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.53575E+30,1.07525E+17,0,2.87416E-34,0.21875
2022-11-09 12:14:13.100,0.304067,0.5,0,0,1,0.253906,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.4414E+17,2.87416E-34,-3.14159,2.87416E-34,0.253906
2022-11-09 12:14:12.877,-0.192315,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-0.56972,0.202506,-0.56972,0.202506,0.199219
2022-11-09 12:14:12.610,0.019705,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.74848,0.212546,-0.74848,0.212546,0.199219
2022-11-09 12:14:12.393,0.0196954,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.74848,0.212546,-0.74848,0.212546,0.199219
2022-11-09 12:14:12.197,0.0196395,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.74848,0.212546,-0.74848,0.212546,0.199218
2022-11-09 12:14:11.797,0.0170667,0.5,0,0,1,0.226562,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.74848,0.212546,-0.74848,0.212546,0.226562
2022-11-09 12:14:11.550,-0.0681566,0.5,0,0,1,0.210938,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.74848,0.212546,-0.74848,0.212546,0.210938
2022-11-09 12:14:11.313,0.126013,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0,2.93642E+18,0,0,0.222656
2022-11-09 12:14:11.100,0.128694,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,6.46347E-27,-1.26419E+38,6.46347E-27,0,0.222656
2022-11-09 12:14:10.873,0.207472,0.5,0,0,1,0.230469,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,6.46347E-27,-1.26419E+38,6.46347E-27,0,0.230469
2022-11-09 12:14:10.647,0.0278424,0.5,0,0,1,0.226563,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.814857,0.199883,-0.814857,0.199883,0.226563
2022-11-09 12:14:10.413,0.0258667,0.5,0,0,1,0.207031,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.840466,0.205216,-0.840466,0.205216,0.207031
2022-11-09 12:14:10.177,-0.0744758,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.863168,0.218225,-0.863168,0.218225,0.199219
2022-11-09 12:14:09.963,0.292539,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.35099E-38,4.37093E-19,2.35099E-38,4.37093E-19,0.199219
2022-11-09 12:14:09.757,-0.0486388,0.5,0,0,1,0.242187,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,6.35918E-38,1.22585E+25,0,0.348632,0.242187
2022-11-09 12:14:09.557,-0.0486249,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,6.35918E-38,1.22585E+25,0,0.348632,0.199219
2022-11-09 12:14:09.300,-0.0488013,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.14509,0.348632,-1.14509,0.348632,0.199219
2022-11-09 12:14:09.103,-0.054031,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.14509,0.348632,-1.14509,0.348632,0.222656
2022-11-09 12:14:08.907,-0.193226,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.14509,0.348632,-1.14509,0.348632,0.199219
2022-11-09 12:14:08.677,0.125769,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,5.60519E-45,3.67507E-38,5.60519E-45,3.67507E-38,0.199219
2022-11-09 12:14:08.473,0.125717,0.5,0,0,1,0.226562,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.51142E+23,-6.7415E+15,3.14159,0,0.226562
2022-11-09 12:14:08.267,0.125626,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.03415E-25,1.80993E+24,0,-4.52971E-13,0.199219
2022-11-09 12:14:07.833,0.123247,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2245850000,-4.52971E-13,-3.14159,-4.52971E-13,0.199219
2022-11-09 12:14:07.607,0.131304,0.5,0,0,1,0.207031,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,7.27721E-12,-0.00585114,7.27721E-12,-0.00585114,0.207031
2022-11-09 12:14:07.407,0.125457,0.5,0,0,1,0.214844,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,1.1923E-07,-2.69875E+16,1.1923E-07,0,0.214844
2022-11-09 12:14:07.193,0.125529,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.00199913,2.02347E-42,-0.00199913,2.02347E-42,0.203125
2022-11-09 12:14:06.967,0.129249,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-0.00199913,2.02347E-42,-0.00199913,2.02347E-42,0.199219
2022-11-09 12:14:06.760,0.227879,0.5,0,0,1,0.222656,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-7.10665E-15,-383.671,-7.10665E-15,0,0.222656
2022-11-09 12:14:06.557,-0.00461747,0.5,0,0,1,0.242188,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.72154,0.216145,-1.72154,0.216145,0.242188
2022-11-09 12:14:06.330,-0.0187815,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-1.84716,0.161581,-1.84716,0.161581,0.203125
2022-11-09 12:14:06.077,0.121615,0.5,0,0,1,0.207031,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,2.09074E-42,0.00921598,2.09074E-42,0.00921598,0.207031
2022-11-09 12:14:05.867,0.247743,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-34365600000,0.00146445,-3.14159,0.00146445,0.199219
2022-11-09 12:14:05.653,0.100311,0.5,0,0,1,0.234375,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-2097510,-2.95773E-31,-3.14159,-2.95773E-31,0.234375
2022-11-09 12:14:05.453,-0.115781,0.5,0,0,1,0.203125,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-1.9771,0.208303,-1.9771,0.208303,0.203125
2022-11-09 12:14:05.210,-0.313115,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,-2.08701,0.193732,-2.08701,0.193732,0.199219
2022-11-09 12:14:05.003,0.126488,0.5,0,0,1,0.246094,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0,0,0,0,0.246094
2022-11-09 12:14:04.800,0.21122,0.5,0,0,1,0.199219,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,5.9551E-38,-0.00397462,5.9551E-38,-0.00397462,0.199219
2022-11-09 12:14:04.547,0.0184472,0.5,0,0,1,0.199218,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.23657,0.216125,-2.23657,0.216125,0.199218
2022-11-09 12:14:04.340,0.0541189,0.5,0,0,1,0.21875,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,-2.23657,0.216125,-2.23657,0.216125,0.21875
